q1	q2	similarity
Q21651837	Q215627	0.02590973685
Q21651837	Q216353	0.0472603203
Q21651837	Q27096213	0.15687414800000002
Q21651837	Q327333	0.084599782
Q21651837	Q3625549	0.18166402125
Q21651837	Q41487	0.06307164875
Q21651837	Q42240	0.36160700235
Q21651837	Q43229	0.17249836030000001
Q21651837	Q47461344	0.0
Q21651837	Q515	0.0704348751
Q21651837	Q56061	0.08753687315
Q21651837	Q567303	0.3248027177
Q21651837	Q826745	0.16834394940000003
Q21651837	Q937228	0.09571070855
Q22445448	P108	0.08561079405
Q22445448	P1114	0.09188234905
Q22445448	P127	0.08119193075
Q22445448	P1416	0.0947605174
Q22445448	P1478	0.0854376319
Q22445448	P1552	0.08273470415
Q22445448	P159	0.0898772942
Q22445448	P17	0.07780088865
Q22445448	P2067	0.07552540095
Q22445448	P27	0.08266766184999999
Q22445448	P276	0.0757589159
Q22445448	P3342	0.10050909065
Q22445448	P35	0.08213969639999999
Q22445448	P355	0.07846694195
Q22445448	P3828	0.0836708561
Q22445448	P39	0.08561079405
Q22445448	P463	0.0887781468
Q22445448	P488	0.0898772942
Q22445448	P511	0.08561079405
Q22445448	P551	0.07903794385
Q22445448	P6	0.08213969639999999
Q22445448	Q10553309	0.0
Q22445448	Q1058795	0.02917973395
Q22445448	Q107711	0.10824264445000001
Q22445448	Q11024	0.1649632601
Q22445448	Q11028	0.365317353
Q22445448	Q11398090	0.1876447349
Q22445448	Q11563	0.12444368905
Q22445448	Q11974939	0.14273463755000002
Q22445448	Q12136	0.12009177559999999
Q22445448	Q1244442	0.03847312215
Q22445448	Q1292279	0.12345883649999999
Q22445448	Q132050	0.12912453999999998
Q22445448	Q134808	0.0281971056
Q22445448	Q1399332	0.11523939964999999
Q22445448	Q1425577	0.15129813720000002
Q22445448	Q15265344	0.16479463325
Q22445448	Q15290	0.11658627469999999
Q22445448	Q15401930	0.07356751315
Q22445448	Q15621286	0.06666093684999999
Q22445448	Q1595418	0.0907632173
Q22445448	Q161524	0.025531864050000002
Q22445448	Q16334295	0.0
Q22445448	Q166231	0.09025486955
Q22445448	Q1663054	0.11961888914999999
Q22445448	Q16686022	0.05812574135
Q22445448	Q167037	0.0
Q22445448	Q169872	0.11549742875
Q22445448	Q1717246	0.1818089304
Q22445448	Q17221	0.11538538004999999
Q22445448	Q179661	0.1151810365
Q22445448	Q192283	0.11512946685
Q22445448	Q192995	0.07697037325
Q22445448	Q193078	0.1019448433
Q22445448	Q2057971	0.12618217804999998
Q22445448	Q21170798	0.14136623345
Q22445448	Q213441	0.0387479149
Q22445448	Q215627	0.0
Q22445448	Q216353	0.16175818915
Q22445448	Q2285706	0.0
Q22445448	Q23841	0.10540223665000001
Q22445448	Q24060765	0.023861926000000002
Q22445448	Q245065	0.0
Q22445448	Q26398	0.12464102499999999
Q22445448	Q27096213	0.0878409129
Q22445448	Q27096235	0.08967304884999999
Q22445448	Q2826767	0.11263951900000001
Q22445448	Q30185	0.15062534025
Q22445448	Q3241045	0.1298299189
Q22445448	Q327333	0.0
Q22445448	Q3739104	0.09832308170000001
Q22445448	Q3947	0.047392120100000004
Q22445448	Q41176	0.05648934865000001
Q22445448	Q42240	0.1998010302
Q22445448	Q42889	0.1575565844
Q22445448	Q43229	0.0
Q22445448	Q47461344	0.06249265535
Q22445448	Q484652	0.0
Q22445448	Q4936952	0.039173791799999996
Q22445448	Q515	0.08850721595
Q22445448	Q56061	0.1297082753
Q22445448	Q5638	0.0237417539
Q22445448	Q567303	0.11257573109999999
Q22445448	Q57699905	0.1060490737
Q22445448	Q60528603	0.10296283665
Q22445448	Q61509	0.13821069785
Q22445448	Q621695	0.08776986215
Q22445448	Q6256	0.08928900935
Q22445448	Q6657015	0.025168254549999998
Q22445448	Q66869562	0.06682480240000001
Q22445448	Q690140	0.0
Q22445448	Q7278	0.086204268
Q22445448	Q728	0.0295244488
Q22445448	Q74948922	0.1361470975
Q22445448	Q791801	0.1722164796
Q22445448	Q82069695	0.07567734235000001
Q22445448	Q8242560	0.12412032215
Q22445448	Q826745	0.09238709325
Q22445448	Q82794	0.0705205176
Q22445448	Q82955	0.17981987324999998
Q22445448	Q83307	0.12212445279999999
Q22445448	Q8473	0.0
Q22445448	Q901	0.1599561301
Q22445448	Q937228	0.1507114968
Q2285706	P108	0.0
Q2285706	P1416	0.0
Q2285706	P1552	0.0
Q2285706	P159	0.0
Q2285706	P17	0.0
Q2285706	P27	0.0
Q2285706	P276	0.0
Q2285706	P35	0.0
Q2285706	P39	0.0
Q2285706	P463	0.0
Q2285706	P511	0.0
Q2285706	P551	0.0
Q2285706	P710	0.0
Q2285706	Q10553309	0.16886572615
Q2285706	Q107711	0.16556093640000002
Q2285706	Q11024	0.34205162325
Q2285706	Q11028	0.0
Q2285706	Q11398090	0.0562766182
Q2285706	Q11974939	0.3510970187
Q2285706	Q12136	0.26859167525000005
Q2285706	Q1292279	0.0534099289
Q2285706	Q1472062	0.03670972895
Q2285706	Q15265344	0.12544151105
Q2285706	Q15290	0.0428559875
Q2285706	Q15401930	0.0
Q2285706	Q15621286	0.13016494180000002
Q2285706	Q166231	0.20109317755
Q2285706	Q1663054	0.03762610085
Q2285706	Q169872	0.25204247814999997
Q2285706	Q1717246	0.0469913022
Q2285706	Q17221	0.4609881251
Q2285706	Q18691599	0.1340620109
Q2285706	Q192283	0.1386334467
Q2285706	Q1930187	0.42904780965
Q2285706	Q2057971	0.2749475617
Q2285706	Q21170798	0.0
Q2285706	Q213441	0.1147844719
Q2285706	Q215627	0.549342821
Q2285706	Q216353	0.03125513705
Q2285706	Q22445448	0.0
Q2285706	Q26398	0.1806425231
Q2285706	Q27096213	0.0
Q2285706	Q27096235	0.12116554915
Q2285706	Q2826767	0.2215153051
Q2285706	Q3030248	0.0382288208
Q2285706	Q3241045	0.24591263035
Q2285706	Q327333	0.21935422365
Q2285706	Q3625549	0.0333364846
Q2285706	Q3947	0.13784739625
Q2285706	Q41176	0.16091492545
Q2285706	Q42240	0.0610955687
Q2285706	Q42918	0.03551503315
Q2285706	Q43229	0.1915601017
Q2285706	Q484652	0.10900624745
Q2285706	Q4936952	0.21176712260000002
Q2285706	Q515	0.11377263794999999
Q2285706	Q56061	0.103457666
Q2285706	Q567303	0.03855085845
Q2285706	Q57699905	0.20405200575000002
Q2285706	Q60528603	0.100214477
Q2285706	Q61509	0.0407012687
Q2285706	Q6256	0.06558401455
Q2285706	Q690140	0.18772439535000002
Q2285706	Q7278	0.18686797570000002
Q2285706	Q728	0.06666111565
Q2285706	Q729	0.21443332415
Q2285706	Q808	0.22673395115
Q2285706	Q82069695	0.18282888155
Q2285706	Q82955	0.7018102580500001
Q2285706	Q83307	0.6480481660999999
Q2285706	Q8434	0.04104535385
Q2285706	Q8473	0.10282358285000001
Q2285706	Q901	0.7257091501999999
Q2285706	Q937228	0.4904964296
Q23841	P108	0.0
Q23841	P1114	0.0
Q23841	P112	0.0
Q23841	P1336	0.0
Q23841	P1387	0.0
Q23841	P1416	0.0
Q23841	P1552	0.0
Q23841	P159	0.0
Q23841	P17	0.0
Q23841	P172	0.0
Q23841	P27	0.0
Q23841	P276	0.0
Q23841	P3342	0.0
Q23841	P35	0.0
Q23841	P355	0.0
Q23841	P361	0.0
Q23841	P3828	0.0
Q23841	P39	0.0
Q23841	P463	0.0
Q23841	P488	0.0
Q23841	P551	0.0
Q23841	P6	0.0
Q23841	P859	0.0
Q23841	Q1021645	0.0545354315
Q23841	Q10273457	0.0
Q23841	Q1048835	0.057461048550000005
Q23841	Q10553309	0.03071748345
Q23841	Q1058795	0.01768274375
Q23841	Q107711	0.10669871715000001
Q23841	Q10876	0.014486632199999998
Q23841	Q1092499	0.02817422705
Q23841	Q11024	0.1937185499
Q23841	Q11398090	0.4160490813
Q23841	Q11436	0.2746096956
Q23841	Q11446	0.0478715834
Q23841	Q1145328	0.26469297865
Q23841	Q11499147	0.13784351385
Q23841	Q11499267	0.1427629326
Q23841	Q11563	0.0
Q23841	Q1174599	0.11243351275
Q23841	Q11822042	0.07356987770000001
Q23841	Q1184840	0.0421303258
Q23841	Q1194773	0.0737641297
Q23841	Q11974939	0.111648827
Q23841	Q12136	0.1554562284
Q23841	Q121998	0.09462476885
Q23841	Q12280	0.05214217845
Q23841	Q1229765	0.29209519015
Q23841	Q123705	0.0610167791
Q23841	Q1244442	0.0564765694
Q23841	Q124757	0.15737044655000001
Q23841	Q1251441	0.15318188189999998
Q23841	Q12518	0.0582725719
Q23841	Q127197	0.03739779895
Q23841	Q127771	0.0391192314
Q23841	Q12796	0.07039829660000001
Q23841	Q12876	0.062401609250000004
Q23841	Q12909644	0.0
Q23841	Q1292279	0.03753503905
Q23841	Q1307347	0.03931987355
Q23841	Q131257	0.0
Q23841	Q132050	0.101309634
Q23841	Q13226383	0.0759929815
Q23841	Q13235160	0.1243639491
Q23841	Q1333024	0.04152881545
Q23841	Q1339847	0.0
Q23841	Q13402009	0.049789233200000005
Q23841	Q134808	0.03835024085
Q23841	Q1351647	0.0135072902
Q23841	Q1355821	0.0185763909
Q23841	Q1360677	0.0177680508
Q23841	Q1368	0.2705465881
Q23841	Q1399332	0.1197668979
Q23841	Q1403016	0.30245321849999995
Q23841	Q1414937	0.15638094575
Q23841	Q1420	0.0415398065
Q23841	Q1445518	0.0361987348
Q23841	Q1454723	0.20419722694999998
Q23841	Q14660	0.04164543015
Q23841	Q15265344	0.14647380524999998
Q23841	Q15290	0.0331590385
Q23841	Q153936	0.02931134845
Q23841	Q15401930	0.0
Q23841	Q15618781	0.0445152259
Q23841	Q15621286	0.06489206845
Q23841	Q1566976	0.036670544799999996
Q23841	Q15911314	0.0403428729
Q23841	Q1595418	0.37353408535
Q23841	Q161524	0.03954805665
Q23841	Q16189212	0.0324346318
Q23841	Q16334295	0.04819597785
Q23841	Q16515105	0.071538065
Q23841	Q165950	0.14180958025
Q23841	Q166231	0.1297184327
Q23841	Q1663054	0.35185725479999996
Q23841	Q16678266	0.10939534475000001
Q23841	Q16686022	0.0
Q23841	Q167037	0.03731004325
Q23841	Q167096	0.0300511041
Q23841	Q1673189	0.033197851949999996
Q23841	Q16831714	0.05521542395
Q23841	Q168983	0.06874277085
Q23841	Q169872	0.15619600195
Q23841	Q170173	0.03808666045
Q23841	Q17149090	0.038499158549999996
Q23841	Q1717246	0.15199335755
Q23841	Q17200001	0.7577266951
Q23841	Q17221	0.117383131
Q23841	Q17334923	0.031075077
Q23841	Q174583	0.0695890656
Q23841	Q174782	0.0497307528
Q23841	Q175111	0.36848307495
Q23841	Q175331	0.16662781485
Q23841	Q1760704	0.17686293935
Q23841	Q177597	0.04383771295
Q23841	Q177719	0.45611659085
Q23841	Q17781833	0.08113919415
Q23841	Q178197	0.121896376
Q23841	Q178561	0.1726423892
Q23841	Q1788992	0.0876838955
Q23841	Q179057	0.1619373852
Q23841	Q179661	0.38745741115
Q23841	Q184613	0.03513922435
Q23841	Q185785	0.04014135755
Q23841	Q18643213	0.0478006217
Q23841	Q18691599	0.0646630626
Q23841	Q187939	0.402942886
Q23841	Q188869	0.020077849
Q23841	Q189290	0.12201653679999999
Q23841	Q189760	0.28797014695
Q23841	Q190512	0.2293609376
Q23841	Q192283	0.0982483071
Q23841	Q19267880	0.035074856950000004
Q23841	Q192852	0.0791195444
Q23841	Q192995	0.31987503585
Q23841	Q1930187	0.12774470929999998
Q23841	Q193078	0.14448102795
Q23841	Q1933595	0.13481085265
Q23841	Q193432	0.13081366985
Q23841	Q19357312	0.2633783353
Q23841	Q19571328	0.20207661775000002
Q23841	Q1964968	0.24229488324999998
Q23841	Q19772737	0.1115463619
Q23841	Q19799	0.0360272607
Q23841	Q201948	0.1048160748
Q23841	Q2057971	0.16532395735
Q23841	Q205895	0.02485061455
Q23841	Q208281	0.0350837559
Q23841	Q208383	0.06108051685
Q23841	Q21004260	0.40845593020000004
Q23841	Q210603	0.1315584217
Q23841	Q21170798	0.09147290675
Q23841	Q213441	0.05602885305000001
Q23841	Q215627	0.0131124345
Q23841	Q216353	0.018981376549999998
Q23841	Q21651837	0.20369869159999998
Q23841	Q2221906	0.0300762373
Q23841	Q222405	0.04023322015
Q23841	Q22445448	0.10540223665000001
Q23841	Q2252077	0.32681611245
Q23841	Q22667	0.04765661585
Q23841	Q2285706	0.05797570125
Q23841	Q23700466	0.16120074735
Q23841	Q2380335	0.16097678299999998
Q23841	Q24060765	0.0
Q23841	Q243249	0.03374723435
Q23841	Q245065	0.0299247207
Q23841	Q24887418	0.0
Q23841	Q249556	0.029033191399999998
Q23841	Q26540	0.042633586800000005
Q23841	Q2671652	0.34872443244999995
Q23841	Q269949	0.04620472945
Q23841	Q27096213	0.0318527932
Q23841	Q27096235	0.0677795614
Q23841	Q2727213	0.1464347986
Q23841	Q272730	0.01836477635
Q23841	Q2742167	0.046160843900000005
Q23841	Q2826767	0.0729903056
Q23841	Q2827815	0.1586879173
Q23841	Q2855502	0.09180250655
Q23841	Q2875704	0.04222384395
Q23841	Q28777323	0.14896833625
Q23841	Q2916183	0.16733821885
Q23841	Q30185	0.10900511405
Q23841	Q3030248	0.1759214318
Q23841	Q3075355	0.31489578155
Q23841	Q319608	0.020232459799999998
Q23841	Q3216918	0.0379630644
Q23841	Q321839	0.09572799030000001
Q23841	Q3237993	0.059970353000000004
Q23841	Q3241045	0.07269078585
Q23841	Q3265221	0.16866850714999998
Q23841	Q327000	0.31162777275
Q23841	Q327245	0.0387049515
Q23841	Q327333	0.03727707215
Q23841	Q327541	0.1415940591
Q23841	Q335778	0.058930643199999994
Q23841	Q3406566	0.14363964685
Q23841	Q34486	0.0389420501
Q23841	Q3537603	0.19092784525
Q23841	Q35872	0.0424670594
Q23841	Q3625549	0.28191170135
Q23841	Q3639228	0.03490643185
Q23841	Q3739104	0.07550603475
Q23841	Q3769366	0.08171744565
Q23841	Q384593	0.09715413954999999
Q23841	Q3914	0.06280573495
Q23841	Q392326	0.034679950099999995
Q23841	Q39397	0.03544944585
Q23841	Q3947	0.0624747888
Q23841	Q3966286	0.206360152
Q23841	Q4	0.1869332287
Q23841	Q4006	0.2792742844
Q23841	Q41176	0.06874873165
Q23841	Q41291	0.03932339535
Q23841	Q41487	0.0320032176
Q23841	Q42240	0.39802314645
Q23841	Q42889	0.3050988913
Q23841	Q42918	0.1527099447
Q23841	Q43109	0.24059752355
Q23841	Q43193	0.037725865299999994
Q23841	Q43229	0.0471232982
Q23841	Q4389307	0.0359710773
Q23841	Q452440	0.076634814
Q23841	Q45382	0.14344304085
Q23841	Q464643	0.2060984793
Q23841	Q466704	0.05787069725
Q23841	Q467011	0.1334745441
Q23841	Q46737	0.0
Q23841	Q47064	0.13156105955
Q23841	Q47461344	0.06374422055
Q23841	Q47988	0.2360499773
Q23841	Q481609	0.20354210690000002
Q23841	Q4830453	0.041377911749999996
Q23841	Q48352	0.05317013855
Q23841	Q483610	0.0891358406
Q23841	Q484000	0.038122378000000005
Q23841	Q484652	0.03470748735
Q23841	Q4936952	0.020203566050000003
Q23841	Q50384157	0.0732305957
Q23841	Q5107	0.017629647000000002
Q23841	Q515	0.05496916045
Q23841	Q51591359	0.0
Q23841	Q52161698	0.15332790855
Q23841	Q532	0.06487788165
Q23841	Q53706	0.14147982125
Q23841	Q545861	0.14674699125
Q23841	Q55488	0.05484671355
Q23841	Q55942755	0.21823146
Q23841	Q56061	0.06024491115
Q23841	Q5638	0.0390112482
Q23841	Q567303	0.1862903779
Q23841	Q574258	0.01330716115
Q23841	Q60528603	0.16034909065
Q23841	Q61509	0.18325904305000001
Q23841	Q621695	0.25490255705
Q23841	Q62447	0.05611749135000001
Q23841	Q6256	0.04859272625
Q23841	Q637703	0.0
Q23841	Q64418	0.07397860585
Q23841	Q649416	0.0
Q23841	Q6498663	0.0322880253
Q23841	Q6657015	0.0395212579
Q23841	Q66869562	0.2469079995
Q23841	Q693464	0.26485129735
Q23841	Q702269	0.15805566955
Q23841	Q702492	0.06109365815000001
Q23841	Q707482	0.2698171551
Q23841	Q7188	0.03662938685
Q23841	Q7210356	0.04077197645
Q23841	Q7278	0.03291176245
Q23841	Q728	0.044289283900000004
Q23841	Q72857065	0.02500571495
Q23841	Q729	0.0180424679
Q23841	Q732717	0.03218930355
Q23841	Q74948922	0.1012826179
Q23841	Q756	0.01830033635
Q23841	Q7685924	0.182302939
Q23841	Q7748	0.047667668100000005
Q23841	Q783794	0.038612917499999996
Q23841	Q79007	0.05753878685
Q23841	Q791801	0.4998568775
Q23841	Q7942161	0.09410384775
Q23841	Q8016240	0.2394406699
Q23841	Q808	0.06311120875000001
Q23841	Q809910	0.03231767085
Q23841	Q81103	0.03704652815
Q23841	Q811430	0.06452187875
Q23841	Q811979	0.062243220700000004
Q23841	Q815758	0.06030982845
Q23841	Q81715	0.0380735903
Q23841	Q8205328	0.06642568680000001
Q23841	Q82069695	0.05351726675
Q23841	Q8242560	0.08710732345
Q23841	Q826745	0.16131250665000002
Q23841	Q82794	0.0294876496
Q23841	Q82955	0.1398383521
Q23841	Q83267	0.1636996092
Q23841	Q83307	0.1063208545
Q23841	Q83620	0.05892926425
Q23841	Q8386	0.021545932
Q23841	Q841236	0.24234252709999998
Q23841	Q8473	0.033048869
Q23841	Q870	0.24066451025000002
Q23841	Q88871664	0.05799507015
Q23841	Q891854	0.19275396185
Q23841	Q901	0.12826041459999998
Q23841	Q905151	0.03573955405
Q23841	Q913345	0.0301957111
Q23841	Q9150205	0.03129247205
Q23841	Q9352089	0.12133628515
Q23841	Q937228	0.023252287200000003
Q23841	Q974850	0.0367495647
Q23841	Q98398200	0.24637515005
Q23841	Q988108	0.0340222668
Q24060765	P127	0.0134126714
Q24060765	P1416	0.013987914099999998
Q24060765	P1552	0.013490239499999999
Q24060765	P17	0.0132280944
Q24060765	P276	0.01310648245
Q24060765	P3342	0.0141745257
Q24060765	P39	0.0136253851
Q24060765	P463	0.01376149795
Q24060765	P488	0.01380592625
Q24060765	P6	0.01346076595
Q24060765	Q11024	0.02264303455
Q24060765	Q11028	0.0312079184
Q24060765	Q11398090	0.0
Q24060765	Q11974939	0.12565609655
Q24060765	Q12136	0.0190857589
Q24060765	Q15401930	0.03199729365
Q24060765	Q15621286	0.03101996695
Q24060765	Q1595418	0.0139797528
Q24060765	Q16334295	0.0
Q24060765	Q166231	0.015313520600000002
Q24060765	Q1663054	0.0
Q24060765	Q169872	0.01818745755
Q24060765	Q1717246	0.0
Q24060765	Q17781833	0.0
Q24060765	Q179661	0.01691651565
Q24060765	Q193078	0.01648496405
Q24060765	Q215627	0.1371640125
Q24060765	Q216353	0.0225442497
Q24060765	Q22445448	0.023861926000000002
Q24060765	Q23841	0.0
Q24060765	Q26398	0.021502088849999997
Q24060765	Q27096235	0.048999644700000004
Q24060765	Q30185	0.1248022071
Q24060765	Q3241045	0.018148792
Q24060765	Q327245	0.07019051735
Q24060765	Q3739104	0.01348191105
Q24060765	Q41176	0.09117274435
Q24060765	Q42240	0.0
Q24060765	Q43229	0.09355857534999999
Q24060765	Q47461344	0.0304190737
Q24060765	Q481609	0.0
Q24060765	Q484652	0.059943793100000003
Q24060765	Q4936952	0.5526335568
Q24060765	Q515	0.16104044375
Q24060765	Q567303	0.0
Q24060765	Q61509	0.01793678595
Q24060765	Q6256	0.018940849750000002
Q24060765	Q6657015	0.11749488279999999
Q24060765	Q66869562	0.0794424056
Q24060765	Q690140	0.0
Q24060765	Q791801	0.0
Q24060765	Q808	0.09103845785
Q24060765	Q82069695	0.07587402285
Q24060765	Q826745	0.04688480985
Q24060765	Q82794	0.0
Q24060765	Q901	0.13618952325
Q24060765	Q937228	0.0290656134
Q245065	P1114	0.0
Q245065	P17	0.0
Q245065	P2067	0.0
Q245065	P355	0.0
Q245065	Q11563	0.0
Q245065	Q11974939	0.19578798425
Q245065	Q12136	0.0514066168
Q245065	Q15290	0.0474946026
Q245065	Q15621286	0.0
Q245065	Q167037	0.30086852835
Q245065	Q179661	0.0284011941
Q245065	Q193078	0.0271732938
Q245065	Q215627	0.21816994065
Q245065	Q216353	0.06008174915
Q245065	Q22445448	0.0
Q245065	Q327333	0.32196591939999997
Q245065	Q3739104	0.0
Q245065	Q41176	0.25467799285
Q245065	Q42240	0.04546248185
Q245065	Q515	0.1952693774
Q245065	Q567303	0.03142352635
Q245065	Q6256	0.0183615739
Q245065	Q6657015	0.0
Q245065	Q791801	0.04168090515
Q26398	P108	0.0506485583
Q26398	P1114	0.0514798977
Q26398	P112	0.0512373221
Q26398	P127	0.0499069371
Q26398	P1336	0.04905275665
Q26398	P1387	0.051166304850000004
Q26398	P1416	0.051796465300000004
Q26398	P1478	0.05062227415
Q26398	P1552	0.05018371295
Q26398	P159	0.0512373221
Q26398	P17	0.04921697855
Q26398	P172	0.051292075050000004
Q26398	P27	0.0501721116
Q26398	P276	0.0487365351
Q26398	P3342	0.05233706065
Q26398	P35	0.0500794279
Q26398	P355	0.0493623581
Q26398	P361	0.06459208955
Q26398	P39	0.0506485583
Q26398	P463	0.0510957021
Q26398	P488	0.0512373221
Q26398	P551	0.049482935650000004
Q26398	P6	0.0500794279
Q26398	P710	0.04966032645
Q26398	P859	0.047734106150000004
Q26398	Q1021645	0.3398203697
Q26398	Q10273457	0.0
Q26398	Q1048835	0.04651652905
Q26398	Q10553309	0.0513463389
Q26398	Q107711	0.0842327755
Q26398	Q10876	0.03454975965
Q26398	Q1092499	0.0471235036
Q26398	Q11024	0.29033704705
Q26398	Q11028	0.09328371645
Q26398	Q11398090	0.10731772155
Q26398	Q11436	0.100171091
Q26398	Q11446	0.07006844135
Q26398	Q1145328	0.13651989315000002
Q26398	Q11499147	0.20320609695
Q26398	Q11499267	0.218254916
Q26398	Q11563	0.1021085356
Q26398	Q1174599	0.08028388955
Q26398	Q11822042	0.24077081304999998
Q26398	Q1184840	0.0629209215
Q26398	Q1194773	0.07826854275
Q26398	Q11974939	0.1194153439
Q26398	Q12136	0.25593874205
Q26398	Q121998	0.17318331535
Q26398	Q12280	0.1263806076
Q26398	Q1229765	0.10418773805
Q26398	Q123705	0.09196811695
Q26398	Q1244442	0.0918620255
Q26398	Q124757	0.07761501485
Q26398	Q1251441	0.22322092235
Q26398	Q12518	0.0940052611
Q26398	Q127197	0.05305352495
Q26398	Q127771	0.05821326835
Q26398	Q12796	0.0752905581
Q26398	Q12876	0.07324142655
Q26398	Q12909644	0.28972079985
Q26398	Q1292279	0.25712741935
Q26398	Q1307347	0.26607629245
Q26398	Q131257	0.024692297550000002
Q26398	Q132050	0.20660321404999998
Q26398	Q13226383	0.08974784875
Q26398	Q13235160	0.0969864544
Q26398	Q1333024	0.05927752545000001
Q26398	Q1339847	0.0638858415
Q26398	Q13402009	0.08665504165
Q26398	Q134808	0.0527418159
Q26398	Q1351647	0.0316474229
Q26398	Q1355821	0.015789157800000002
Q26398	Q1360677	0.01474114535
Q26398	Q1368	0.2502372753
Q26398	Q1399332	0.10043424645
Q26398	Q1403016	0.0832134496
Q26398	Q1414937	0.10945658035
Q26398	Q1420	0.0615977218
Q26398	Q1425577	0.0910691723
Q26398	Q1445518	0.05392543035
Q26398	Q1454723	0.27988985425
Q26398	Q14660	0.110405557
Q26398	Q1472062	0.0839834741
Q26398	Q15265344	0.3604350033
Q26398	Q15290	0.27802392210000004
Q26398	Q153936	0.048688280949999996
Q26398	Q15401930	0.0687786799
Q26398	Q15618781	0.06548647655
Q26398	Q15621286	0.07959764415
Q26398	Q1566976	0.053165435799999994
Q26398	Q15911314	0.06345723015
Q26398	Q1595418	0.2883905403
Q26398	Q161524	0.06319968014999999
Q26398	Q16189212	0.5024007188999999
Q26398	Q16334295	0.060605925500000005
Q26398	Q16515105	0.0751934728
Q26398	Q165950	0.28308417755000004
Q26398	Q166231	0.2174139745
Q26398	Q1663054	0.08736824535000001
Q26398	Q16678266	0.0816956611
Q26398	Q16686022	0.03092268225
Q26398	Q167037	0.06086704635
Q26398	Q167096	0.04712793445
Q26398	Q1673189	0.052855849100000005
Q26398	Q16831714	0.08975096025000001
Q26398	Q168983	0.23284630195
Q26398	Q169872	0.24405283895000002
Q26398	Q170173	0.057708397450000004
Q26398	Q17149090	0.06006096375
Q26398	Q1717246	0.09988303045
Q26398	Q17200001	0.2503726126
Q26398	Q17221	0.1793483112
Q26398	Q17334923	0.11031146475
Q26398	Q174583	0.0744751997
Q26398	Q174782	0.1216088659
Q26398	Q175111	0.09500928485
Q26398	Q175331	0.0809333909
Q26398	Q1760704	0.07030361204999999
Q26398	Q177597	0.0651675387
Q26398	Q177719	0.09235465505
Q26398	Q17781833	0.06743701845
Q26398	Q178197	0.09096980105
Q26398	Q178561	0.10319900785000001
Q26398	Q1788992	0.09791519230000001
Q26398	Q179057	0.25243218795
Q26398	Q179661	0.24803630124999998
Q26398	Q184613	0.050658820849999994
Q26398	Q185785	0.0566524395
Q26398	Q18643213	0.06620551745
Q26398	Q18691599	0.07884040549999999
Q26398	Q187939	0.25103648025
Q26398	Q188869	0.01673425095
Q26398	Q189290	0.1967127244
Q26398	Q189760	0.31596054105
Q26398	Q190512	0.08199845559999999
Q26398	Q192283	0.29621062895
Q26398	Q19267880	0.049862725600000005
Q26398	Q192852	0.08626102685
Q26398	Q192995	0.20249951240000003
Q26398	Q1930187	0.09959635295
Q26398	Q193078	0.2272124837
Q26398	Q193181	0.09595219185000001
Q26398	Q1933595	0.26639610285
Q26398	Q193432	0.09106794415
Q26398	Q19357312	0.2879978107
Q26398	Q19571328	0.08043466835
Q26398	Q1964968	0.2711021514
Q26398	Q19772737	0.18081616075
Q26398	Q19799	0.055987188949999996
Q26398	Q201948	0.08210762890000001
Q26398	Q2057971	0.25646384315000004
Q26398	Q205895	0.029421633100000004
Q26398	Q208281	0.05424088785
Q26398	Q208383	0.08779626645
Q26398	Q21004260	0.0937606804
Q26398	Q210603	0.0864752513
Q26398	Q21170798	0.06556326745
Q26398	Q213441	0.0909384768
Q26398	Q215627	0.0068555344
Q26398	Q216353	0.127829383
Q26398	Q21651837	0.12470263235
Q26398	Q2221906	0.40209607815000004
Q26398	Q222405	0.0571832753
Q26398	Q22445448	0.12464102499999999
Q26398	Q2252077	0.08942400445000001
Q26398	Q22667	0.1193763735
Q26398	Q2285706	0.1806425231
Q26398	Q23700466	0.07768956245
Q26398	Q2380335	0.0963948543
Q26398	Q23841	0.23492588705
Q26398	Q24060765	0.021502088849999997
Q26398	Q243249	0.04930685245
Q26398	Q245065	0.049680794300000004
Q26398	Q24887418	0.0
Q26398	Q249556	0.05845084365
Q26398	Q26540	0.0611585695
Q26398	Q2671652	0.08301887755000001
Q26398	Q269949	0.1146752211
Q26398	Q27096213	0.025765196350000002
Q26398	Q27096235	0.0772630116
Q26398	Q2727213	0.28915971585
Q26398	Q272730	0.01512326885
Q26398	Q2742167	0.52481804035
Q26398	Q2826767	0.1503774344
Q26398	Q2827815	0.2822239476
Q26398	Q2855502	0.1584392339
Q26398	Q2875704	0.06359390965
Q26398	Q28777323	0.22762584144999998
Q26398	Q2916183	0.06916997965
Q26398	Q30185	0.22550305295
Q26398	Q3030248	0.0837357238
Q26398	Q3075355	0.08201836505
Q26398	Q319608	0.11094053695
Q26398	Q3216918	0.0609649516
Q26398	Q321839	0.55038755625
Q26398	Q3237993	0.21204955334999998
Q26398	Q3241045	0.243582794
Q26398	Q3265221	0.10570217535
Q26398	Q327000	0.33306872525
Q26398	Q327245	0.060370803050000005
Q26398	Q327333	0.05947649295
Q26398	Q327541	0.2806834361
Q26398	Q335778	0.07309356254999999
Q26398	Q3406566	0.5156484466
Q26398	Q34394	0.26112495435
Q26398	Q34486	0.05919271685
Q26398	Q3537603	0.1275355803
Q26398	Q35872	0.06364192475
Q26398	Q3625549	0.07443409515
Q26398	Q3639228	0.05125214205
