doceid	segment_id	start_char	end_char	start_segment_offset	end_segment_offset
JC002YGFU	20	2330	2423	41223	42938
JC002YGFU	21	2426	2471	42939	43840
JC002YGFU	22	2474	2601	43841	45992
JC002YGFU	23	2603	2761	45993	49288
JC002YGFU	24	2763	2816	49289	50386
JC002YGFU	25	2819	3103	50387	55468
JC002YGFU	26	3106	3171	55469	56770
JC002YGFU	27	3173	3361	56771	60304
JC002YGFU	28	3364	3533	60305	63350
JC002YGFU	29	3535	3572	63351	64058
JC002YGFU	30	3575	3804	64059	68043
JC002YGFU	31	3806	4000	68044	71403
JC002YGFU	32	4003	4162	71404	73889
JC002YGFU	33	4164	4247	73890	75411
JC002YGFU	34	4250	4329	75412	77106
JC002YGFU	35	4331	4497	77107	80153
JC002YGFW	0	1	32	279	852
JC002YGFW	1	36	280	853	5329
JC002YGFW	2	283	470	5330	9015
JC002YGFW	3	472	488	9016	9402
JC002YGFW	4	491	728	9403	13801
JC002YGFW	5	730	774	13802	15022
JC002YGFW	6	777	803	15023	15513
JC002YGFW	7	806	826	15514	16167
JC002YGFW	8	830	971	16168	18798
JC002YGFW	9	974	1144	18799	22180
JC002YGFW	10	1148	1271	22181	24408
JC002YGFW	11	1275	1288	24409	24801
JC002YGFW	12	1291	1314	24802	25481
JC002YGFW	13	1317	1321	25482	25676
JC002YGFW	14	1324	1376	25677	27044
JC002YGFW	15	1379	1394	27045	27439
JC002YGFW	16	1397	1439	27440	28246
JC002YGFW	17	1443	1626	28247	32128
JC002YGFW	18	1629	1730	32129	34224
JC002YGFW	19	1734	1758	34225	34906
JC002YGFW	20	1761	1769	34907	35109
JC002YGFW	21	1772	1863	35110	37101
JC002YGFW	22	1865	1892	37102	37793
JC002YGFW	23	1894	1930	37794	38766
JC002YGFW	24	1933	1942	38767	38971
JC002YGFW	25	1945	2126	38972	42492
JC002YGFW	26	2128	2230	42493	44793
JC002YGFW	27	2232	2429	44794	48541
JC002YGFW	28	2431	2669	48542	53439
JC002YGFW	29	2671	2693	53440	53939
JC002YGFW	30	2695	2724	53940	54809
JC002YGFW	31	2726	2963	54810	59343
JC002YGFW	32	2965	3009	59344	60603
JC002YGFW	33	3012	3038	60604	61109
JC002YGFW	34	3041	3061	61110	61784
JC002YGFW	35	3063	3107	61785	62862
JC002YGFW	36	3109	3192	62863	65014
JC002YGFW	37	3196	3202	65015	65213
JC002YGFW	38	3205	3291	65214	67009
JC002YGFW	39	3293	3392	67010	69283
JC002YGFW	40	3395	3466	69284	70683
JC002YGFW	41	3469	3495	70684	71189
JC002YGFW	42	3498	3498	71190	71377
JC002YGFW	43	3500	3686	71378	75087
JC002YGFW	44	3688	3867	75088	78967
JC002YGFW	45	3870	3916	78968	80139
JC002YGFW	46	3918	4050	80140	82935
JC002YGFW	47	4052	4200	82936	86305
JC002YGFW	48	4202	4218	86306	86793
JC002YGFW	49	4220	4316	86794	88887
JC002YGFW	50	4319	4393	88888	90475
JC002YGFW	51	4395	4446	90476	91211
JC002YGFW	52	4448	4564	91212	93427
JC002YGFX	0	1	28	279	844
JC002YGFX	1	32	301	845	5461
JC002YGFX	2	303	336	5462	6228
JC002YGFX	3	339	358	6229	6625
JC002YGFX	4	360	575	6626	10628
JC002YGFX	5	579	749	10629	13849
JC002YGFX	6	752	848	13850	15520
JC002YGFX	7	851	890	15521	16123
JC002YGFX	8	894	896	16124	16308
JC002YGFX	9	899	926	16309	16801
JC002YGFX	10	929	1170	16802	21054
JC002YGFX	11	1172	1298	21055	23830
JC002YGFX	12	1301	1519	23831	28148
JC002YGFX	13	1522	1573	28149	29153
JC002YGFX	14	1576	1757	29154	32579
JC002YGFX	15	1760	1795	32580	33552
JC002YGFX	16	1798	1887	33553	35536
JC002YGFX	17	1889	1958	35537	37028
JC002YGFX	18	1960	2020	37029	38503
JC002YGFX	19	2023	2029	38504	38702
JC002YGFX	20	2032	2042	38703	39089
JC002YGFX	21	2044	2064	39090	39763
JC002YGFX	22	2067	2256	39764	43207
JC002YGFX	23	2258	2459	43208	46861
JC002YGFX	24	2462	2550	46862	49021
JC002YGFX	25	2553	2639	49022	50637
JC002YGFX	26	2641	2720	50638	51965
JC002YGFY	0	1	62	280	1332
JC002YGFY	1	67	173	1333	3190
JC002YGFY	2	175	382	3191	7006
JC002YGFY	3	384	498	7007	9063
JC002YGFY	4	500	554	9064	10128
JC002YGFY	5	556	680	10129	12464
JC002YGFY	6	683	707	12465	13037
JC002YGFY	7	710	730	13038	13430
JC002YGFY	8	733	916	13431	16940
JC002YGFY	9	918	1017	16941	18626
JC002YGFY	10	1019	1129	18627	20834
JC002YGFY	11	1132	1206	20835	22334
JC002YGFY	12	1208	1235	22335	22931
JC002YGFY	13	1238	1286	22932	24020
JC002YGFY	14	1289	1626	24021	31184
JC002YGFY	15	1628	1644	31185	31670
JC002YGFY	16	1647	1702	31671	32957
JC002YGFY	17	1705	1890	32958	36571
JC002YGFY	18	1893	1948	36572	37858
JC002YGFY	19	1951	1980	37859	38552
JC002YGFY	20	1983	2038	38553	39839
JC002YGFY	21	2041	2096	39840	41126
JC002YGFY	22	2099	2111	41127	41431
JC002YGFY	23	2113	2228	41432	41857
JC002YGFY	24	2233	2252	41858	42440
JC002YGFY	25	2255	2308	42441	43716
JC002YGFY	26	2311	2377	43717	45108
JC002YGFY	27	2380	2461	45109	46800
JC002YGFY	28	2464	2531	46801	48464
JC002YGFY	29	2533	2572	48465	49443
JC002YGFY	30	2575	2594	49444	49667
JC002YGFY	31	2597	2700	49668	51684
JC002YGFY	32	2704	2723	51685	52267
JC002YGFY	33	2726	2834	52268	54373
JC002YGFY	34	2836	2864	54374	54974
JC002YGFY	35	2867	2933	54975	56279
JC002YGFY	36	2936	3056	56280	58682
JC002YGFY	37	3058	3120	58683	60160
JC002YGFY	38	3122	3221	60161	62068
JC002YGFY	39	3224	3241	62069	62288
JC002YGFY	40	3245	3263	62289	62869
JC002YGFY	41	3266	3291	62870	63553
JC002YGFY	42	3295	3540	63554	68009
JC002YGFY	43	3542	3605	68010	69485
JC002YGFY	44	3607	3653	69486	70570
JC002YGFY	45	3656	3723	70571	71966
JC002YGFY	46	3725	3750	71967	72652
JC002YGFY	47	3753	3768	72653	72868
JC002YGFY	48	3771	3859	72869	74934
JC002YGFY	49	3862	4006	74935	77676
JC002YGFY	50	4009	4153	77677	80418
JC002YGFY	51	4157	4323	80419	83632
JC002YGFY	52	4326	4607	83633	89240
JC002YGFY	53	4611	4777	89241	92632
JC002YGFY	54	4782	4858	92633	94318
JC002YGFY	55	4861	4897	94319	95202
JC002YGFY	56	4900	5075	95203	98884
JC002YGFY	57	5078	5106	98885	99663
JC002YGFY	58	5111	5261	99664	102755
JC002YGFY	59	5264	5319	102756	103678
JC002YGFY	60	5322	5377	103679	104965
JC002YGFY	61	5381	5400	104966	105548
JC002YGFY	62	5403	5426	105549	106228
JC002YGFY	63	5429	5515	106229	108110
JC002YGFY	64	5519	5544	108111	108703
JC002YGFY	65	5547	5771	108704	112845
JC002YGFY	66	5773	5879	112846	114769
JC002YGFY	67	5881	6088	114770	118702
JC002YGFY	68	6090	6204	118703	120822
JC002YGFY	69	6206	6260	120823	121920
JC002YGFY	70	6262	6386	121921	124328
JC002YGFY	71	6389	6403	124329	124637
JC002YGFY	72	6407	6409	124638	124829
JC002YGFY	73	6411	6576	124830	127859
JC002YGFY	74	6579	6588	127860	128153
JC002YGFY	75	6591	6667	128154	129293
JC002YGFY	76	6670	6682	129294	129593
JC002YGFY	77	6686	6704	129594	130174
JC002YGFY	78	6707	6804	130175	132078
JC002YGFY	79	6806	6908	132079	134174
JC002YGFY	80	6912	6937	134175	134769
JC002YGFY	81	6940	6978	134770	135657
JC002YGFY	82	6980	7111	135658	138439
JC002YGFY	83	7113	7177	138440	140101
JC002YGFY	84	7181	7301	140102	143045
JC002YGFY	85	7303	7353	143046	144319
JC002YGFY	86	7356	7376	144320	144724
JC002YGFY	87	7379	7624	144725	149454
JC002YGFY	88	7626	7714	149455	150981
JC002YGFY	89	7716	7821	150982	153087
JC002YGFY	90	7823	7903	153088	154963
JC002YGFY	91	7905	7914	154964	155259
JC002YGFY	92	7916	7925	155260	155733
JC002YGFY	93	7927	8066	155734	158539
JC002YGFY	94	8068	8182	158540	160931
JC002YGFY	95	8185	8200	160932	161242
JC002YGFY	96	8203	8290	161243	163220
JC002YGFY	97	8292	8468	163221	166918
JC002YGFY	98	8470	8569	166919	168648
JC002YGFY	99	8571	8695	168649	171156
JC002YGFY	100	8697	8798	171157	173364
JC002YGFY	101	8800	8904	173365	175760
JC002YGFY	102	8907	8922	175761	176074
JC002YGFY	103	8925	9014	176075	178072
JC002YGFY	104	9018	9036	178073	178659
JC002YGFY	105	9039	9069	178660	179540
JC002YGFY	106	9071	9185	179541	182043
JC002YGFY	107	9188	9263	182044	183742
JC002YGFY	108	9267	9411	183743	187130
JC002YGFY	109	9413	9437	187131	187729
JC002YGFY	110	9439	9475	187730	188532
JC002YGFY	111	9477	9541	188533	189661
JC002YGFY	112	9543	9655	189662	192253
JC002YGFY	113	9657	9854	192254	196291
JC002YGFY	114	9858	9878	196292	196882
JC002YGFY	115	9881	9954	196883	198396
JC002YGFY	116	9957	10253	198397	204479
JC002YGFY	117	10255	10334	204480	206315
JC002YGFY	118	10336	10482	206316	209215
JC002YGFY	119	10484	10609	209216	211420
JC002YGFY	120	10611	10677	211421	213232
JC002YGFY	121	10679	10895	213233	217578
JC002YGFY	122	10897	11092	217579	221793
JC002YGFY	123	11096	11127	221794	222418
JC002YGFY	124	11130	11243	222419	225064
JC002YGFY	125	11246	11330	225065	226910
JC002YGFY	126	11333	11479	226911	229996
JC002YGFY	127	11485	11495	229997	230212
JC002YGFY	128	11498	11537	230213	231221
JC002YGFY	129	11540	11542	231222	231418
JC002YGFY	130	11545	11546	231419	231613
JC002YGFY	131	11549	11556	231614	231912
JC002YGFY	132	11559	11574	231913	232227
JC002YGFY	133	11578	11779	232228	235801
JC002YGFY	134	11781	11816	235802	236802
JC002YGFY	135	11818	11865	236803	237735
JC002YGFY	136	11868	11874	237736	238034
JC002YGFY	137	11876	11964	238035	239791
JC002YGFY	138	11968	11999	239792	240416
JC002YGFY	139	12002	12032	240417	241039
JC002YGFY	140	12035	12102	241040	242568
JC002YGFY	141	12106	12263	242569	245863
JC002YGFY	142	12266	12281	245864	246366
JC002YGFY	143	12284	12351	246367	247707
JC002YGFY	144	12354	12359	247708	247910
JC002YGFY	145	12362	12417	247911	249236
JC002YGFY	146	12421	12440	249237	249837
JC002YGFY	147	12443	12471	249838	250640
JC002YGFY	148	12473	12489	250641	251143
JC002YGFY	149	12492	12514	251144	251842
JC002YGFY	150	12518	12537	251843	252443
JC002YGFY	151	12540	12575	252444	253260
JC002YGFY	152	12577	12662	253261	254918
JC002YGFY	153	12664	12859	254919	258850
JC002YGFY	154	12861	12972	258851	261033
JC002YGFY	155	12975	13036	261034	262271
JC002YGFY	156	13038	13099	262272	263602
JC002YGFY	157	13101	13149	263603	264723
JC002YGFY	158	13151	13196	264724	265652
JC002YGFY	159	13199	13268	265653	267373
JC002YGFY	160	13270	13297	267374	268176
JC002YGFY	161	13299	13319	268177	268687
JC002YGFY	162	13321	13409	268688	270168
JC002YGFY	163	13411	13496	270169	271828
JC002YGFY	164	13498	13542	271829	272939
JC002YGFY	165	13544	13585	272940	273952
JC002YGFY	166	13588	13597	273953	274349
JC002YGFY	167	13600	13630	274350	275067
JC002YGFY	168	13632	13657	275068	275868
JC002YGFY	169	13661	13682	275869	276567
JC002YGFY	170	13685	13854	276568	280441
JC002YGFY	171	13857	13950	280442	282113
JC002YGFY	172	13953	14076	282114	284498
JC002YGFY	173	14079	14134	284499	285824
JC002YGFY	174	14137	14255	285825	288104
JC002YGFY	175	14258	14279	288105	288338
JC002YGFY	176	14282	14337	288339	289664
JC002YGFY	177	14341	14425	289665	291603
JC002YGFY	178	14427	14472	291604	292718
JC002YGFY	179	14476	14490	292719	293036
JC002YGFY	180	14493	14736	293037	297536
JC002YGFY	181	14738	14880	297537	300147
JC002YGFY	182	14882	15001	300148	302152
JC002YGFY	183	15003	15115	302153	304240
JC002YGFY	184	15117	15177	304241	305761
JC002YGFY	185	15179	15239	305762	307090
JC002YGFY	186	15241	15420	307091	310433
JC002YGFY	187	15422	15472	310434	311649
JC002YGFY	188	15474	15529	311650	312972
JC002YGFY	189	15531	15573	312973	314174
JC002YGFY	190	15575	15610	314175	315175
JC002YGFY	191	15612	15659	315176	316387
JC002YGFY	192	15661	15839	316388	319818
JC002YGFY	193	15841	16049	319819	323958
JC002YGFY	194	16051	16214	323959	327080
JC002YGFY	195	16216	16344	327081	329756
JC002YGFY	196	16346	16621	329757	335249
JC002YGFY	197	16623	16700	335250	336612
JC002YGFY	198	16704	16759	336613	337836
JC002YGFY	199	16762	16777	337837	338058
JC002YGFY	200	16781	16802	338059	338757
JC002YGFY	201	16805	16828	338758	339550
JC002YGFY	202	16830	16918	339551	341679
JC002YGFY	203	16920	16939	341680	342188
JC002YGFY	204	16941	16974	342189	343093
JC002YGFY	205	16976	17010	343094	344186
JC002YGFY	206	17012	17111	344187	346058
JC002YGFY	207	17113	17177	346059	347302
JC002YGFY	208	17179	17182	347303	347595
JC002YGFY	209	17184	17292	347596	350043
JC002YGFY	210	17295	17319	350044	350283
JC002YGFY	211	17322	17641	350284	356507
JC002YGFY	212	17643	17662	356508	357108
JC002YGFY	213	17665	17679	357109	357607
JC002YGFY	214	17682	17800	357608	359796
JC002YGFY	215	17802	17820	359797	360307
JC002YGFY	216	17822	17874	360308	361434
JC002YGFY	217	17876	17941	361435	362869
JC002YGFY	218	17943	18008	362870	364210
JC002YGFY	219	18010	18045	364211	365027
JC002YGFY	220	18047	18118	365028	366471
JC002YGFY	221	18120	18181	366472	367802
JC002YGFY	222	18183	18196	367803	368207
JC002YGFY	223	18198	18301	368208	370368
JC002YGFY	224	18303	18432	370369	372765
JC002YGFY	225	18434	18498	372766	374104
JC002YGFY	226	18500	18753	374105	378708
JC002YGFY	227	18755	18828	378709	380534
JC002YGFY	228	18830	19007	380535	384523
JC002YGFY	229	19009	19103	384524	386478
JC002YGFY	230	19105	19228	386479	388961
JC002YGFY	231	19230	19300	388962	390496
JC002YGFY	232	19302	19470	390497	393624
JC002YGFY	233	19472	19552	393625	395179
JC002YGFY	234	19554	19723	395180	398313
JC002YGFY	235	19725	19932	398314	402170
JC002YGFY	236	19935	19991	402171	403589
JC002YGFY	237	19995	20195	403590	408280
JC002YGFY	238	20198	20211	408281	408591
JC002YGFY	239	20214	20413	408592	412897
JC002YGFY	240	20416	20471	412898	414223
JC002YGFY	241	20475	20541	414224	415657
JC002YGFY	242	20543	20591	415658	416869
JC002YGFY	243	20593	20636	416870	418073
JC002YGFY	244	20640	20702	418074	419316
JC002YGFY	245	20705	20786	419317	421061
JC002YGFY	246	20789	20831	421062	421895
JC002YGFY	247	20835	20855	421896	422498
JC002YGFY	248	20858	20892	422499	423221
JC002YGFY	249	20895	20968	423222	424667
JC002YGFY	250	20971	21032	424668	426184
JC002YGFY	251	21034	21087	426185	427313
JC002YGFY	252	21090	21266	427314	430831
JC002YGFY	253	21268	21371	430832	432998
JC002YGFY	254	21373	21428	432999	434229
JC002YGFY	255	21431	21557	434230	436527
JC002YGFY	256	21560	21734	436528	439485
JC002YGFY	257	21736	21837	439486	441554
JC002YGFY	258	21841	21861	441555	442157
JC002YGFY	259	21864	21967	442158	444411
JC002YGFY	260	21970	22025	444412	445737
JC002YGG0	0	1	58	279	1157
JC002YGG0	1	62	253	1158	4582
JC002YGG0	2	257	538	4583	9868
JC002YGG0	3	541	633	9869	11536
JC002YGG0	4	636	794	11537	14203
JC002YGG0	5	797	977	14204	17523
JC002YGG0	6	980	1137	17524	20239
JC002YGG0	7	1140	1177	20240	21028
JC002YGG0	8	1179	1291	21029	23307
JC002YGG0	9	1293	1383	23308	25005
JC002YGG0	10	1385	1434	25006	26093
JC002YGG0	11	1437	1515	26094	27514
JC002YGG0	12	1517	1590	27515	29104
JC002YGG0	13	1593	1712	29105	31502
JC002YGG1	0	1	27	279	842
JC002YGG1	1	32	106	843	2442
JC002YGG1	2	108	246	2443	4989
JC002YGG1	3	248	354	4990	7202
JC002YGG1	4	357	448	7203	8958
JC002YGG1	5	450	611	8959	12071
JC002YGG1	6	613	710	12072	14007
JC002YGG1	7	714	774	14008	15088
JC002YGG1	8	776	894	15089	17158
JC002YGG1	9	896	1126	17159	21512
JC002YGG1	10	1129	1171	21513	22586
JC002YGG1	11	1173	1325	22587	25504
JC002YGG1	12	1327	1397	25505	26998
JC002YGG1	13	1399	1571	26999	30224
JC002YGG1	14	1574	1581	30225	30514
JC002YGG1	15	1584	1592	30515	30808
JC002YGG1	16	1594	1720	30809	33494
JC002YGG1	17	1723	1763	33495	34479
JC002YGG1	18	1765	1924	34480	37141
JC002YGG1	19	1927	2019	37142	38945
JC002YGG1	20	2021	2085	38946	39974
JC002YGG1	21	2087	2236	39975	42982
JC002YGG1	22	2238	2268	42983	43856
JC002YGG1	23	2270	2344	43857	45264
JC002YGG1	24	2347	2424	45265	46776
JC002YGG1	25	2426	2480	46777	47874
JC002YGG1	26	2482	2586	47875	50250
JC002YGG1	27	2589	2628	50251	51051
JC002YGG1	28	2630	2763	51052	53389
JC002YGG1	29	2765	2829	53390	54691
JC002YGG1	30	2831	3001	54692	58281
JC002YGG1	31	3003	3091	58282	60439
JC002YGG1	32	3093	3190	60440	62523
JC002YGG1	33	3192	3232	62524	63415
JC002YGG1	34	3235	3337	63416	65335
JC002YGG1	35	3339	3437	65336	67247
JC002YGG1	36	3439	3529	67248	68779
JC002YGG1	37	3532	3603	68780	70361
JC002YGG1	38	3605	3767	70362	73655
JC002YGG1	39	3769	3827	73656	74941
JC002YGG1	40	3829	3895	74942	76333
JC002YGG1	41	3897	3988	76334	78317
JC002YGG1	42	3990	4033	78318	79395
JC002YGG1	43	4036	4122	79396	81011
JC002YGG1	44	4124	4259	81012	83533
JC002YGG1	45	4261	4397	83534	86055
JC002YGG1	46	4400	4532	86056	88569
JC002YGG1	47	4534	4617	88570	90088
JC002YGG1	48	4619	4803	90089	93698
JC002YGG1	49	4805	5008	93699	97170
JC002YGG1	50	5011	5059	97171	98171
JC002YGG1	51	5061	5265	98172	101733
JC002YGG1	52	5267	5461	101734	105286
JC002YGG1	53	5464	5571	105287	107216
JC002YGG1	54	5574	5612	107217	108013
JC002YGG1	55	5615	5625	108014	108220
JC002YGG1	56	5628	5638	108221	108606
JC002YGG1	57	5641	5658	108607	108916
JC002YGG1	58	5661	5675	108917	109399
JC002YGG1	59	5678	5700	109400	109808
JC002YGG1	60	5703	5703	109809	109996
JC002YGG1	61	5705	5730	109997	110678
JC002YGG1	62	5733	5736	110679	110871
JC002YGG1	63	5739	5739	110872	111059
JC002YGG2	0	1	16	279	732
JC002YGG2	1	20	262	733	4859
JC002YGG2	2	264	356	4860	6700
JC002YGG2	3	358	499	6701	9331
JC002YGG2	4	501	541	9332	10282
JC002YGG2	5	543	563	10283	10681
JC002YGG2	6	565	658	10682	12437
JC002YGG2	7	660	698	12438	13128
JC002YGG2	8	700	876	13129	16278
JC002YGG2	9	878	997	16279	18608
JC002YGG2	10	999	1088	18609	20771
JC002YGG2	11	1090	1139	20772	21770
JC002YGG2	12	1141	1162	21771	22537
JC002YGG2	13	1164	1178	22538	23110
JC002YGG2	14	1180	1300	23111	25420
JC002YGG2	15	1304	1316	25421	25906
JC002YGG2	16	1318	1414	25907	27626
JC00368SH	0	1	45	279	1048
JC00368SH	1	49	79	1049	1707
JC00368SH	2	81	123	1708	2653
JC00368SH	3	125	217	2654	3967
JC00368SH	4	220	363	3968	6438
JC00368SH	5	366	505	6439	8633
JC00368SH	6	508	680	8634	12376
JC00368SH	7	683	804	12377	14884
JC00368SH	8	807	955	14885	17533
JC00368SH	9	958	1054	17534	19491
JC00368SH	10	1057	1275	19492	24075
JC00368SH	11	1278	1341	24076	25551
JC00368SH	12	1344	1360	25552	26219
JC00368SH	13	1362	1393	26220	27008
JC00368SH	14	1396	1498	27009	27756
JC00368SH	15	1501	1532	27757	28543
JC00368SH	16	1535	1565	28544	29328
JC00368SH	17	1568	1570	29329	29520
JC00368SH	18	1573	1614	29521	30503
JC00368SH	19	1616	1654	30504	31391
JC00368SH	20	1656	1688	31392	32092
JC00368SH	21	1690	1719	32093	32336
JC00368SH	22	1722	1827	32337	33446
JC00368SH	23	1830	1964	33447	35244
JC00368SH	24	1967	2003	35245	35860
JC00368SH	25	2006	2156	35861	38326
JC00368SH	26	2158	2258	38327	40236
JC00368SH	27	2261	2278	40237	40997
JC00368SH	28	2280	2365	40998	42611
JC00368SH	29	2367	2368	42612	42891
JC00368SH	30	2370	2438	42892	44107
JC00368SH	31	2440	2469	44108	44712
JC0039O7P	0	1	72	279	1474
JC0039O7P	1	77	183	1475	3258
JC0039O7P	2	185	358	3259	6351
JC0039O7P	3	361	513	6352	9363
JC0039O7P	4	515	687	9364	13129
JC0039O7P	5	690	864	13130	16220
JC0039O7P	6	866	1010	16221	19200
JC0039O7P	7	1013	1239	19201	22898
JC0039O7P	8	1241	1494	22899	27582
JC0039O7P	9	1497	1515	27583	28107
JC0039O7P	10	1518	1635	28108	30259
JC0039O7P	11	1637	1787	30260	32966
JC0039O7P	12	1789	1846	32967	34522
JC0039O7P	13	1848	1898	34523	35790
JC0039O7Z	0	1	85	279	1781
JC0039O7Z	1	92	271	1782	4887
JC0039O7Z	2	273	486	4888	8386
JC0039O7Z	3	488	599	8387	10196
JC0039O7Z	4	601	720	10197	12427
JC0039O7Z	5	722	854	12428	14830
JC0039O7Z	6	856	914	14831	16003
JC0039O7Z	7	916	1087	16004	19279
JC0039O7Z	8	1089	1234	19280	22388
JC0039O7Z	9	1236	1251	22389	22983
JC0039O7Z	10	1253	1277	22984	23791
JC0039O7Z	11	1279	1436	23792	26897
JC0039O7Z	12	1438	1530	26898	28849
JC0039O7Z	13	1532	1644	28850	30975
JC0039O7Z	14	1646	1788	30976	33657
JC0039O7Z	15	1790	1868	33658	35033
JC0039O7Z	16	1870	1969	35034	37197
JC0039O7Z	17	1971	2070	37198	39011
JC0039O7Z	18	2072	2233	39012	42202
JC0039O7Z	19	2235	2433	42203	46177
JC0039O7Z	20	2435	2642	46178	49919
JC0039O7Z	21	2644	2712	49920	51431
JC0039O7Z	22	2714	2915	51432	55241
JC0039OBA	0	1	19	280	586
JC0039OBA	1	23	65	587	1397
JC0039OBA	2	67	500	1398	8123
JC0039OBA	3	503	515	8124	8414
JC0039OBA	4	518	518	8415	8596
JC0039OBA	5	520	763	8597	12375
JC0039OBA	6	766	781	12376	12781
JC0039OBA	7	785	902	12782	14931
JC0039OBA	8	904	986	14932	16585
JC0039OBA	9	988	1107	16586	18719
JC0039OBA	10	1109	1177	18720	20143
JC0039OBA	11	1180	1201	20144	20758
JC0039OBA	12	1205	1240	20759	21690
JC0039OBA	13	1242	1395	21691	24723
JC0039OBA	14	1397	1540	24724	27675
JC0039OBA	15	1542	1636	27676	29633
JC0039OBA	16	1638	1810	29634	32713
JC0039OBA	17	1812	1939	32714	34638
JC0039OBA	18	1941	2035	34639	36072
JC0039OBA	19	2037	2249	36073	39569
JC0039OBA	20	2251	2364	39570	41435
JC0039OBA	21	2366	2444	41436	42979
JC0039OBA	22	2446	2490	42980	43868
JC0039OBA	23	2492	2552	43869	45082
JC0039OBA	24	2555	2623	45083	46416
JC0039OBA	25	2625	2812	46417	50484
JC0039OBA	26	2815	2816	50485	50677
JC0039OBA	27	2819	2993	50678	54075
JC0039OBA	28	2995	3122	54076	56855
JC0039OBA	29	3125	3256	56856	59562
JC0039OBA	30	3258	3303	59563	60456
JC0039OBA	31	3305	3382	60457	61971
JC0039OBA	32	3384	3479	61972	63897
JC0039OBA	33	3481	3540	63898	64933
JC0039OBA	34	3542	3610	64934	66092
JC0039OBA	35	3613	3627	66093	66578
JC0039OBA	36	3630	3646	66579	67093
JC0039OBA	37	3648	3734	67094	69010
JC0039OBA	38	3736	3896	69011	71843
JC0039OBA	39	3898	3958	71844	73213
JC0039OBA	40	3961	4049	73214	74967
JC0039OBA	41	4051	4126	74968	76479
JC0039OBA	42	4128	4188	76480	77432
JC0039OBA	43	4191	4309	77433	79639
JC0039OBA	44	4311	4367	79640	80925
JC0039OBA	45	4369	4463	80926	82627
JC0039OBA	46	4465	4538	82628	83983
JC0039OBA	47	4540	4652	83984	86199
JC0039OBA	48	4655	4722	86200	87777
JC0039OBA	49	4725	4787	87778	89155
JC0039OBA	50	4789	4842	89156	90342
JC0039OBA	51	4845	4859	90343	90749
JC0039OBA	52	4862	4872	90750	90978
JC0039OBA	53	4875	5037	90979	94275
JC0039OBA	54	5039	5112	94276	95367
JC0039OBA	55	5115	5126	95368	95768
JC0039OBA	56	5130	5267	95769	98434
JC0039OBA	57	5269	5286	98435	98954
JC0039OBA	58	5289	5301	98955	99359
JC0039OBA	59	5305	5684	99360	105948
JC0039OBA	60	5686	5822	105949	108770
JC0039OBA	61	5824	5931	108771	111145
JC0039OBA	62	5933	6065	111146	113683
JC0039OBA	63	6067	6114	113684	114497
JC0039OBA	64	6117	6146	114498	114969
JC0039OBA	65	6150	6270	114970	117295
JC0039OBA	66	6272	6492	117296	121550
JC0039OBA	67	6495	6508	121551	121959
JC0039OBA	68	6512	6589	121960	123497
JC0039OBA	69	6591	6736	123498	126535
JC0039OBA	70	6739	6761	126536	127068
JC0039OBA	71	6765	6988	127069	130834
JC0039OBA	72	6990	7088	130835	132729
JC0039OBA	73	7091	7241	132730	135891
JC0039OBA	74	7243	7306	135892	137293
JC0039OBA	75	7308	7531	137294	141521
JC0039OBA	76	7533	7625	141522	143205
JC0039OBA	77	7628	7690	143206	144770
JC0039OBA	78	7692	7873	144771	148839
JC0039OBA	79	7876	8028	148840	151415
JC0039OBA	80	8031	8053	151416	151947
JC0039OBA	81	8057	8277	151948	155885
JC0039OBA	82	8279	8395	155886	158207
JC0039OBA	83	8398	8511	158208	160251
JC0039OBA	84	8513	8628	160252	162641
JC0039OBA	85	8631	8645	162642	163054
JC0039OBA	86	8649	8882	163055	167372
JC0039OBA	87	8884	9078	167373	170446
JC0039OBA	88	9081	9096	170447	170864
JC0039OBA	89	9100	9269	170865	174507
JC0039OBA	90	9272	9290	174508	174929
JC0039OBA	91	9294	9348	174930	176024
JC0039OBA	92	9350	9706	176025	182559
JC0039OBA	93	9708	10042	182560	189933
JC0039OBA	94	10044	10190	189934	192668
JC0039OBA	95	10192	10558	192669	199466
JC0039OBA	96	10561	10570	199467	199859
JC0039OBA	97	10573	10580	199860	200171
JC0039OBA	98	10582	10774	200172	203923
JC0039OBA	99	10777	10786	203924	204152
JC0039OBL	0	1	72	279	1474
JC0039OBL	1	77	183	1475	3258
JC0039OBL	2	185	358	3259	6347
JC0039OBL	3	360	512	6348	9347
JC0039OBL	4	514	686	9348	13109
JC0039OBL	5	689	863	13110	16196
JC0039OBL	6	865	1009	16197	19172
JC0039OBL	7	1011	1237	19173	22870
JC0039OBL	8	1239	1492	22871	27554
JC0039OBL	9	1495	1513	27555	28075
JC0039OBL	10	1517	1634	28076	30223
JC0039OBL	11	1636	1786	30224	32930
JC0039OBL	12	1788	1845	32931	34486
JC0039OBL	13	1847	1897	34487	35750
JC0039OBL	14	1899	1918	35751	35974
JC0039OBO	0	1	85	278	1777
JC0039OBO	1	89	155	1778	3141
JC0039OBO	2	159	221	3142	4330
JC0039OBO	3	225	300	4331	5994
JC0039OBO	4	304	423	5995	7921
JC0039OBO	5	427	438	7922	8319
JC0039OBO	6	440	459	8320	9170
JC0039OBO	7	463	620	9171	12275
JC0039OBO	8	624	633	12276	12576
